order_id,item_id,order_status,customer_id,product_id,brand_id,category_id,store_id,staff_id,order_date,required_date,shipped_date,region_id,latency_days,Late_Deliveries,Locality_Flag,quantity,list_price,local_price,discount,total_amount_US,total_amount_EG
64,2,4,1185,22,1,1,2,6,20160207,20160208,20160209,186,2.0,True,Non local,2,269.99,12815.97576665,0.2,107.99600000000001,5126.3903066600005
64,3,4,1185,23,1,1,2,6,20160207,20160208,20160209,186,2.0,True,Non local,2,299.99,14240.02581665,0.2,119.99600000000001,5696.010326660001
64,4,4,1185,24,1,2,2,6,20160207,20160208,20160209,186,2.0,True,Non local,2,549.99,26107.10956665,0.1,109.998,5221.42191333
65,1,4,996,12,1,3,2,6,20160208,20160209,20160211,162,3.0,True,Non local,1,549.99,26107.10956665,0.1,54.999,2610.710956665
66,1,4,1253,2,5,6,2,7,20160209,20160212,20160212,194,3.0,False,Non local,1,749.99,35600.776566650005,0.2,149.99800000000002,7120.155313330001
66,2,4,1253,23,1,1,2,7,20160209,20160212,20160212,194,3.0,False,Non local,1,299.99,14240.02581665,0.07,20.9993,996.8018071655001
66,3,4,1253,12,1,3,2,7,20160209,20160212,20160212,194,3.0,False,Non local,1,549.99,26107.10956665,0.07,38.499300000000005,1827.4976696655
67,1,4,526,23,1,1,3,8,20160209,20160211,20160210,19,1.0,False,Non local,2,299.99,14240.02581665,0.2,119.99600000000001,5696.010326660001
67,2,4,526,12,1,3,3,8,20160209,20160211,20160210,19,1.0,False,Non local,2,549.99,26107.10956665,0.1,109.998,5221.42191333
67,3,4,526,21,1,1,3,8,20160209,20160211,20160210,19,1.0,False,Non local,1,269.99,12815.97576665,0.2,53.998000000000005,2563.1951533300003
67,4,4,526,5,3,6,3,8,20160209,20160211,20160210,19,1.0,False,Non local,2,1320.99,62705.19585165,0.1,264.19800000000004,12541.039170330001
67,5,4,526,19,4,3,3,8,20160209,20160211,20160210,19,1.0,False,Non local,1,449.0,21313.282415,0.2,89.80000000000001,4262.656483000001
68,1,4,381,13,1,3,2,6,20160210,20160211,20160213,48,3.0,True,Non local,2,269.99,12815.97576665,0.07,37.79860000000001,1794.2366073310002
68,2,4,381,17,4,3,2,6,20160210,20160211,20160213,48,3.0,True,Non local,1,429.0,20363.915715000003,0.1,42.900000000000006,2036.3915715000003
69,1,4,1413,22,1,1,2,7,20160210,20160212,20160211,116,1.0,False,Non local,2,269.99,12815.97576665,0.1,53.998000000000005,2563.1951533300003
69,2,4,1413,5,3,6,2,7,20160210,20160212,20160211,116,1.0,False,Non local,1,1320.99,62705.19585165,0.2,264.19800000000004,12541.039170330001
69,3,4,1413,10,8,4,2,7,20160210,20160212,20160211,116,1.0,False,Non local,1,1549.0,73528.45091500001,0.05,77.45,3676.4225457500006
70,1,3,50,3,8,6,3,9,20160211,20160211,,19,,False,Non local,2,999.99,47467.86031665,0.05,99.99900000000001,4746.786031665
70,2,3,50,18,4,3,3,9,20160211,20160211,,19,,False,Non local,1,449.0,21313.282415,0.2,89.80000000000001,4262.656483000001
70,3,3,50,20,1,3,3,9,20160211,20160211,,19,,False,Non local,1,599.99,28480.52631665,0.05,29.9995,1424.0263158325001
71,1,4,797,26,1,2,2,7,20160211,20160214,20160212,75,1.0,False,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
71,2,4,797,24,1,2,2,7,20160211,20160214,20160212,75,1.0,False,Non local,1,549.99,26107.10956665,0.2,109.998,5221.42191333
71,3,4,797,18,4,3,2,7,20160211,20160214,20160212,75,1.0,False,Non local,1,449.0,21313.282415,0.1,44.900000000000006,2131.3282415000003
72,1,4,1386,17,4,3,1,2,20160212,20160215,20160213,71,1.0,False,Non local,2,429.0,20363.915715000003,0.07,60.06,2850.9482001000006
72,2,4,1386,12,1,3,1,2,20160212,20160215,20160213,71,1.0,False,Non local,1,549.99,26107.10956665,0.05,27.4995,1305.3554783325
72,3,4,1386,13,1,3,1,2,20160212,20160215,20160213,71,1.0,False,Non local,2,269.99,12815.97576665,0.1,53.998000000000005,2563.1951533300003
73,1,4,612,22,1,1,2,7,20160212,20160215,20160214,117,2.0,False,Non local,1,269.99,12815.97576665,0.07,18.899300000000004,897.1183036655001
73,2,4,612,26,1,2,2,7,20160212,20160215,20160214,117,2.0,False,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
73,3,4,612,3,8,6,2,7,20160212,20160215,20160214,117,2.0,False,Non local,2,999.99,47467.86031665,0.07,139.9986,6645.500444331001
73,4,4,612,25,1,2,2,7,20160212,20160215,20160214,117,2.0,False,Non local,1,499.99,23733.692816650004,0.07,34.999300000000005,1661.3584971655005
73,5,4,612,23,1,1,2,7,20160212,20160215,20160214,117,2.0,False,Non local,2,299.99,14240.02581665,0.2,119.99600000000001,5696.010326660001
74,1,4,264,16,1,3,2,7,20160213,20160215,20160215,138,2.0,False,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
74,2,4,264,6,8,6,2,7,20160213,20160215,20160215,138,2.0,False,Non local,1,469.99,22309.64276665,0.07,32.899300000000004,1561.6749936655
75,1,4,587,3,8,6,2,6,20160214,20160215,20160217,163,3.0,True,Non local,1,999.99,47467.86031665,0.1,99.99900000000001,4746.786031665
75,2,4,587,7,9,6,2,6,20160214,20160215,20160217,163,3.0,True,Non local,2,3999.99,189872.86531665,0.07,559.9986,26582.201144331
75,3,4,587,15,1,3,2,6,20160214,20160215,20160217,163,3.0,True,Non local,1,529.99,25157.74286665,0.2,105.998,5031.548573330001
76,1,3,9,12,1,3,2,6,20160216,20160216,,9,,False,Non local,1,549.99,26107.10956665,0.05,27.4995,1305.3554783325
76,2,3,9,11,8,4,2,6,20160216,20160216,,9,,False,Non local,2,1680.99,79793.79645165,0.1,336.19800000000004,15958.759290330003
76,3,3,9,5,3,6,2,6,20160216,20160216,,9,,False,Non local,1,1320.99,62705.19585165,0.07,92.4693,4389.363709615501
77,1,4,385,20,1,3,1,2,20160216,20160219,20160219,46,3.0,False,Non local,1,599.99,28480.52631665,0.07,41.999300000000005,1993.6368421655002
77,2,4,385,24,1,2,1,2,20160216,20160219,20160219,46,3.0,False,Non local,2,549.99,26107.10956665,0.1,109.998,5221.42191333
77,3,4,385,26,1,2,1,2,20160216,20160219,20160219,46,3.0,False,Non local,1,599.99,28480.52631665,0.2,119.998,5696.1052633300005
77,4,4,385,25,1,2,1,2,20160216,20160219,20160219,46,3.0,False,Non local,1,499.99,23733.692816650004,0.2,99.998,4746.738563330001
78,1,4,1182,17,4,3,2,7,20160216,20160218,20160219,143,3.0,True,Non local,1,429.0,20363.915715000003,0.07,30.03,1425.4741000500003
78,2,4,1182,19,4,3,2,7,20160216,20160218,20160219,143,3.0,True,Non local,1,449.0,21313.282415,0.2,89.80000000000001,4262.656483000001
78,3,4,1182,18,4,3,2,7,20160216,20160218,20160219,143,3.0,True,Non local,2,449.0,21313.282415,0.1,89.80000000000001,4262.656483000001
78,4,4,1182,14,1,3,2,7,20160216,20160218,20160219,143,3.0,True,Non local,2,269.99,12815.97576665,0.1,53.998000000000005,2563.1951533300003
79,1,4,529,9,9,5,1,3,20160217,20160220,20160220,179,3.0,False,Non local,2,2999.99,142404.53031665,0.1,599.9979999999999,28480.90606333
79,2,4,529,17,4,3,1,3,20160217,20160220,20160220,179,3.0,False,Non local,2,429.0,20363.915715000003,0.05,42.900000000000006,2036.3915715000003
79,3,4,529,6,8,6,1,3,20160217,20160220,20160220,179,3.0,False,Non local,1,469.99,22309.64276665,0.1,46.999,2230.964276665
79,4,4,529,25,1,2,1,3,20160217,20160220,20160220,179,3.0,False,Non local,2,499.99,23733.692816650004,0.07,69.99860000000001,3322.716994331001
80,1,4,397,26,1,2,2,6,20160217,20160220,20160219,70,2.0,False,Non local,1,599.99,28480.52631665,0.1,59.999,2848.0526316650003
80,2,4,397,24,1,2,2,6,20160217,20160220,20160219,70,2.0,False,Non local,1,549.99,26107.10956665,0.1,54.999,2610.710956665
80,3,4,397,17,4,3,2,6,20160217,20160220,20160219,70,2.0,False,Non local,1,429.0,20363.915715000003,0.2,85.80000000000001,4072.7831430000006
81,1,4,521,10,8,4,2,6,20160217,20160219,20160218,177,1.0,False,Non local,2,1549.0,73528.45091500001,0.2,619.6,29411.380366000005
81,2,4,521,23,1,1,2,6,20160217,20160219,20160218,177,1.0,False,Non local,2,299.99,14240.02581665,0.05,29.999000000000002,1424.0025816650002
81,3,4,521,25,1,2,2,6,20160217,20160219,20160218,177,1.0,False,Non local,2,499.99,23733.692816650004,0.05,49.999,2373.3692816650005
82,1,4,1223,25,1,2,2,6,20160218,20160221,20160220,116,2.0,False,Non local,2,499.99,23733.692816650004,0.1,99.998,4746.738563330001
82,2,4,1223,11,8,4,2,6,20160218,20160221,20160220,116,2.0,False,Non local,2,1680.99,79793.79645165,0.2,672.3960000000001,31917.518580660006
83,1,4,393,20,1,3,1,3,20160219,20160220,20160220,69,1.0,False,Non local,1,599.99,28480.52631665,0.2,119.998,5696.1052633300005
83,2,4,393,3,8,6,1,3,20160219,20160220,20160220,69,1.0,False,Non local,2,999.99,47467.86031665,0.05,99.99900000000001,4746.786031665
84,1,4,317,23,1,1,2,7,20160220,20160222,20160221,106,1.0,False,Non local,2,299.99,14240.02581665,0.07,41.9986,1993.6036143310002
84,2,4,317,15,1,3,2,7,20160220,20160222,20160221,106,1.0,False,Non local,2,529.99,25157.74286665,0.07,74.19860000000001,3522.0840013310008
85,1,4,1174,4,9,6,2,7,20160220,20160223,20160221,166,1.0,False,Non local,2,2899.99,137657.69681665,0.05,289.99899999999997,13765.769681664999
85,2,4,1174,18,4,3,2,7,20160220,20160223,20160221,166,1.0,False,Non local,1,449.0,21313.282415,0.07,31.430000000000003,1491.9297690500002
86,1,4,276,9,9,5,2,7,20160221,20160222,20160223,143,2.0,True,Non local,2,2999.99,142404.53031665,0.1,599.9979999999999,28480.90606333
86,2,4,276,23,1,1,2,7,20160221,20160222,20160223,143,2.0,True,Non local,2,299.99,14240.02581665,0.07,41.9986,1993.6036143310002
86,3,4,276,21,1,1,2,7,20160221,20160222,20160223,143,2.0,True,Non local,2,269.99,12815.97576665,0.2,107.99600000000001,5126.3903066600005
86,4,4,276,15,1,3,2,7,20160221,20160222,20160223,143,2.0,True,Non local,1,529.99,25157.74286665,0.1,52.999,2515.7742866650005
87,1,4,516,20,1,3,2,6,20160221,20160222,20160223,119,2.0,True,Non local,2,599.99,28480.52631665,0.2,239.996,11392.210526660001
87,2,4,516,23,1,1,2,6,20160221,20160222,20160223,119,2.0,True,Non local,2,299.99,14240.02581665,0.1,59.998000000000005,2848.0051633300004
88,1,4,1069,10,8,4,2,6,20160221,20160222,20160223,162,2.0,True,Non local,1,1549.0,73528.45091500001,0.07,108.43,5146.991564050001
88,2,4,1069,8,9,6,2,6,20160221,20160222,20160223,162,2.0,True,Non local,2,1799.99,85442.52831665,0.1,359.99800000000005,17088.50566333
88,3,4,1069,7,9,6,2,6,20160221,20160222,20160223,162,2.0,True,Non local,1,3999.99,189872.86531665,0.1,399.999,18987.286531665
89,1,4,668,5,3,6,3,8,20160221,20160224,20160224,173,3.0,False,Non local,1,1320.99,62705.19585165,0.05,66.04950000000001,3135.2597925825003
89,2,4,668,6,8,6,3,8,20160221,20160224,20160224,173,3.0,False,Non local,2,469.99,22309.64276665,0.1,93.998,4461.92855333
90,1,4,414,3,8,6,2,7,20160223,20160225,20160224,156,1.0,False,Non local,1,999.99,47467.86031665,0.1,99.99900000000001,4746.786031665
90,2,4,414,6,8,6,2,7,20160223,20160225,20160224,156,1.0,False,Non local,1,469.99,22309.64276665,0.07,32.899300000000004,1561.6749936655
91,1,4,648,11,8,4,1,2,20160225,20160227,20160228,133,3.0,True,Non local,1,1680.99,79793.79645165,0.1,168.09900000000002,7979.379645165001
91,2,4,648,25,1,2,1,2,20160225,20160227,20160228,133,3.0,True,Non local,1,499.99,23733.692816650004,0.05,24.9995,1186.6846408325002
91,3,4,648,15,1,3,1,2,20160225,20160227,20160228,133,3.0,True,Non local,2,529.99,25157.74286665,0.07,74.19860000000001,3522.0840013310008
91,4,4,648,13,1,3,1,2,20160225,20160227,20160228,133,3.0,True,Non local,2,269.99,12815.97576665,0.07,37.79860000000001,1794.2366073310002
92,1,4,1309,8,9,6,2,7,20160225,20160228,20160228,146,3.0,False,Non local,1,1799.99,85442.52831665,0.1,179.99900000000002,8544.252831665
93,1,4,1328,22,1,1,1,3,20160226,20160228,20160227,127,1.0,False,Non local,2,269.99,12815.97576665,0.07,37.79860000000001,1794.2366073310002
93,2,4,1328,17,4,3,1,3,20160226,20160228,20160227,127,1.0,False,Non local,1,429.0,20363.915715000003,0.05,21.450000000000003,1018.1957857500001
93,3,4,1328,21,1,1,1,3,20160226,20160228,20160227,127,1.0,False,Non local,1,269.99,12815.97576665,0.1,26.999000000000002,1281.5975766650001
93,4,4,1328,2,5,6,1,3,20160226,20160228,20160227,127,1.0,False,Non local,1,749.99,35600.776566650005,0.2,149.99800000000002,7120.155313330001
93,5,4,1328,10,8,4,1,3,20160226,20160228,20160227,127,1.0,False,Non local,2,1549.0,73528.45091500001,0.07,216.86,10293.983128100002
94,1,4,929,12,1,3,1,2,20160227,20160228,20160229,137,2.0,True,Non local,1,549.99,26107.10956665,0.05,27.4995,1305.3554783325
94,2,4,929,4,9,6,1,2,20160227,20160228,20160229,137,2.0,True,Non local,1,2899.99,137657.69681665,0.2,579.9979999999999,27531.539363329997
94,3,4,929,11,8,4,1,2,20160227,20160228,20160229,137,2.0,True,Non local,1,1680.99,79793.79645165,0.2,336.19800000000004,15958.759290330003
94,4,4,929,21,1,1,1,2,20160227,20160228,20160229,137,2.0,True,Non local,2,269.99,12815.97576665,0.07,37.79860000000001,1794.2366073310002
95,1,4,218,10,8,4,2,7,20160227,20160229,20160228,9,1.0,False,Non local,2,1549.0,73528.45091500001,0.2,619.6,29411.380366000005
95,2,4,218,19,4,3,2,7,20160227,20160229,20160228,9,1.0,False,Non local,1,449.0,21313.282415,0.1,44.900000000000006,2131.3282415000003
95,3,4,218,8,9,6,2,7,20160227,20160229,20160228,9,1.0,False,Non local,2,1799.99,85442.52831665,0.2,719.9960000000001,34177.01132666
95,4,4,218,20,1,3,2,7,20160227,20160229,20160228,9,1.0,False,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
96,1,4,1094,26,1,2,2,7,20160227,20160229,20160228,65,1.0,False,Non local,1,599.99,28480.52631665,0.1,59.999,2848.0526316650003
96,2,4,1094,23,1,1,2,7,20160227,20160229,20160228,65,1.0,False,Non local,1,299.99,14240.02581665,0.05,14.999500000000001,712.0012908325001
97,1,4,204,20,1,3,2,7,20160228,20160229,20160301,50,2.0,True,Non local,2,599.99,28480.52631665,0.2,239.996,11392.210526660001
97,2,4,204,2,5,6,2,7,20160228,20160229,20160301,50,2.0,True,Non local,1,749.99,35600.776566650005,0.07,52.499300000000005,2492.0543596655007
97,3,4,204,6,8,6,2,7,20160228,20160229,20160301,50,2.0,True,Non local,2,469.99,22309.64276665,0.2,187.996,8923.85710666
97,4,4,204,19,4,3,2,7,20160228,20160229,20160301,50,2.0,True,Non local,1,449.0,21313.282415,0.1,44.900000000000006,2131.3282415000003
98,1,4,1194,19,4,3,2,6,20160228,20160229,20160229,86,1.0,False,Non local,1,449.0,21313.282415,0.07,31.430000000000003,1491.9297690500002
98,2,4,1194,21,1,1,2,6,20160228,20160229,20160229,86,1.0,False,Non local,1,269.99,12815.97576665,0.1,26.999000000000002,1281.5975766650001
98,3,4,1194,2,5,6,2,6,20160228,20160229,20160229,86,1.0,False,Non local,1,749.99,35600.776566650005,0.2,149.99800000000002,7120.155313330001
98,4,4,1194,22,1,1,2,6,20160228,20160229,20160229,86,1.0,False,Non local,2,269.99,12815.97576665,0.2,107.99600000000001,5126.3903066600005
99,1,4,1165,13,1,3,3,9,20160229,20160301,20160303,176,3.0,True,Non local,1,269.99,12815.97576665,0.2,53.998000000000005,2563.1951533300003
99,2,4,1165,21,1,1,3,9,20160229,20160301,20160303,176,3.0,True,Non local,1,269.99,12815.97576665,0.2,53.998000000000005,2563.1951533300003
99,3,4,1165,25,1,2,3,9,20160229,20160301,20160303,176,3.0,True,Non local,2,499.99,23733.692816650004,0.05,49.999,2373.3692816650005
99,4,4,1165,7,9,6,3,9,20160229,20160301,20160303,176,3.0,True,Non local,2,3999.99,189872.86531665,0.07,559.9986,26582.201144331
99,5,4,1165,23,1,1,3,9,20160229,20160301,20160303,176,3.0,True,Non local,2,299.99,14240.02581665,0.2,119.99600000000001,5696.010326660001
100,1,4,1237,12,1,3,2,7,20160301,20160304,20160303,42,2.0,False,Non local,2,549.99,26107.10956665,0.05,54.999,2610.710956665
100,2,4,1237,11,8,4,2,7,20160301,20160304,20160303,42,2.0,False,Non local,2,1680.99,79793.79645165,0.1,336.19800000000004,15958.759290330003
100,3,4,1237,7,9,6,2,7,20160301,20160304,20160303,42,2.0,False,Non local,2,3999.99,189872.86531665,0.2,1599.996,75949.14612666
100,4,4,1237,16,1,3,2,7,20160301,20160304,20160303,42,2.0,False,Non local,2,599.99,28480.52631665,0.2,239.996,11392.210526660001
100,5,4,1237,24,1,2,2,7,20160301,20160304,20160303,42,2.0,False,Non local,2,549.99,26107.10956665,0.1,109.998,5221.42191333
101,1,4,271,12,1,3,3,8,20160301,20160304,20160304,13,3.0,False,Non local,2,549.99,26107.10956665,0.2,219.996,10442.84382666
102,1,4,336,15,1,3,2,7,20160302,20160305,20160303,36,1.0,False,Non local,1,529.99,25157.74286665,0.05,26.4995,1257.8871433325003
102,2,4,336,22,1,1,2,7,20160302,20160305,20160303,36,1.0,False,Non local,1,269.99,12815.97576665,0.07,18.899300000000004,897.1183036655001
103,1,4,991,17,4,3,1,2,20160303,20160306,20160305,132,2.0,False,Non local,1,429.0,20363.915715000003,0.07,30.03,1425.4741000500003
103,2,4,991,3,8,6,1,2,20160303,20160306,20160305,132,2.0,False,Non local,1,999.99,47467.86031665,0.05,49.999500000000005,2373.3930158325
103,3,4,991,18,4,3,1,2,20160303,20160306,20160305,132,2.0,False,Non local,1,449.0,21313.282415,0.2,89.80000000000001,4262.656483000001
103,4,4,991,15,1,3,1,2,20160303,20160306,20160305,132,2.0,False,Non local,2,529.99,25157.74286665,0.1,105.998,5031.548573330001
103,5,4,991,9,9,5,1,2,20160303,20160306,20160305,132,2.0,False,Non local,2,2999.99,142404.53031665,0.1,599.9979999999999,28480.90606333
104,1,4,7,19,4,3,2,7,20160303,20160305,20160305,7,2.0,False,Non local,2,449.0,21313.282415,0.1,89.80000000000001,4262.656483000001
104,2,4,7,26,1,2,2,7,20160303,20160305,20160305,7,2.0,False,Non local,1,599.99,28480.52631665,0.05,29.9995,1424.0263158325001
105,1,4,306,11,8,4,2,7,20160303,20160305,20160304,140,1.0,False,Non local,2,1680.99,79793.79645165,0.2,672.3960000000001,31917.518580660006
105,2,4,306,3,8,6,2,7,20160303,20160305,20160304,140,1.0,False,Non local,1,999.99,47467.86031665,0.05,49.999500000000005,2373.3930158325
105,3,4,306,9,9,5,2,7,20160303,20160305,20160304,140,1.0,False,Non local,1,2999.99,142404.53031665,0.05,149.99949999999998,7120.2265158325
106,1,4,422,17,4,3,3,9,20160304,20160305,20160305,20,1.0,False,Non local,1,429.0,20363.915715000003,0.1,42.900000000000006,2036.3915715000003
106,2,4,422,13,1,3,3,9,20160304,20160305,20160305,20,1.0,False,Non local,2,269.99,12815.97576665,0.1,53.998000000000005,2563.1951533300003
107,1,4,633,19,4,3,1,2,20160306,20160309,20160309,83,3.0,False,Non local,1,449.0,21313.282415,0.2,89.80000000000001,4262.656483000001
107,2,4,633,13,1,3,1,2,20160306,20160309,20160309,83,3.0,False,Non local,2,269.99,12815.97576665,0.1,53.998000000000005,2563.1951533300003
108,1,4,12,11,8,4,2,6,20160306,20160309,20160307,12,1.0,False,Non local,1,1680.99,79793.79645165,0.1,168.09900000000002,7979.379645165001
108,2,4,12,22,1,1,2,6,20160306,20160309,20160307,12,1.0,False,Non local,2,269.99,12815.97576665,0.07,37.79860000000001,1794.2366073310002
108,3,4,12,16,1,3,2,6,20160306,20160309,20160307,12,1.0,False,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
109,1,4,1255,22,1,1,2,6,20160306,20160309,20160309,156,3.0,False,Non local,2,269.99,12815.97576665,0.1,53.998000000000005,2563.1951533300003
109,2,4,1255,6,8,6,2,6,20160306,20160309,20160309,156,3.0,False,Non local,1,469.99,22309.64276665,0.07,32.899300000000004,1561.6749936655
110,1,4,677,14,1,3,3,9,20160306,20160308,20160309,102,3.0,True,Non local,1,269.99,12815.97576665,0.1,26.999000000000002,1281.5975766650001
111,1,4,630,14,1,3,2,6,20160307,20160310,20160310,167,3.0,False,Non local,1,269.99,12815.97576665,0.1,26.999000000000002,1281.5975766650001
111,2,4,630,12,1,3,2,6,20160307,20160310,20160310,167,3.0,False,Non local,2,549.99,26107.10956665,0.07,76.99860000000001,3654.995339331
112,1,4,469,23,1,1,2,6,20160308,20160311,20160310,39,2.0,False,Non local,2,299.99,14240.02581665,0.2,119.99600000000001,5696.010326660001
112,2,4,469,25,1,2,2,6,20160308,20160311,20160310,39,2.0,False,Non local,2,499.99,23733.692816650004,0.07,69.99860000000001,3322.716994331001
112,3,4,469,24,1,2,2,6,20160308,20160311,20160310,39,2.0,False,Non local,2,549.99,26107.10956665,0.05,54.999,2610.710956665
112,4,4,469,5,3,6,2,6,20160308,20160311,20160310,39,2.0,False,Non local,1,1320.99,62705.19585165,0.2,264.19800000000004,12541.039170330001
113,1,4,1078,12,1,3,2,6,20160308,20160311,20160311,151,3.0,False,Non local,2,549.99,26107.10956665,0.07,76.99860000000001,3654.995339331
113,2,4,1078,24,1,2,2,6,20160308,20160311,20160311,151,3.0,False,Non local,2,549.99,26107.10956665,0.1,109.998,5221.42191333
113,3,4,1078,6,8,6,2,6,20160308,20160311,20160311,151,3.0,False,Non local,1,469.99,22309.64276665,0.07,32.899300000000004,1561.6749936655
113,4,4,1078,23,1,1,2,6,20160308,20160311,20160311,151,3.0,False,Non local,1,299.99,14240.02581665,0.2,59.998000000000005,2848.0051633300004
113,5,4,1078,5,3,6,2,6,20160308,20160311,20160311,151,3.0,False,Non local,2,1320.99,62705.19585165,0.2,528.3960000000001,25082.078340660002
114,1,4,1431,12,1,3,2,7,20160308,20160310,20160311,45,3.0,True,Non local,1,549.99,26107.10956665,0.05,27.4995,1305.3554783325
