order_item_id,order_id,item_id,order_status,brand_id,customer_id,category_id,store_id,staff_id,product_id,required_date,shipped_date,order_date,region_id,latency_days,Late_Deliveries,Locality_Flag,quantity,list_price,local_price,discount,total_amount_US,total_amount_EG
196,67,5,4,4,526,3,3,8,19,20160211,20160210.0,20160209,19,1.0,0,Non local,1,449.0,21313.28,0.2,89.8,4262.66
197,68,1,4,1,381,3,2,6,13,20160211,20160213.0,20160210,48,3.0,1,Non local,2,269.99,12815.98,0.07,37.8,1794.24
198,68,2,4,4,381,3,2,6,17,20160211,20160213.0,20160210,48,3.0,1,Non local,1,429.0,20363.92,0.1,42.9,2036.39
199,69,1,4,1,1413,1,2,7,22,20160212,20160211.0,20160210,116,1.0,0,Non local,2,269.99,12815.98,0.1,54.0,2563.2
200,69,2,4,3,1413,6,2,7,5,20160212,20160211.0,20160210,116,1.0,0,Non local,1,1320.99,62705.2,0.2,264.2,12541.04
201,69,3,4,8,1413,4,2,7,10,20160212,20160211.0,20160210,116,1.0,0,Non local,1,1549.0,73528.45,0.05,77.45,3676.42
202,70,1,3,8,50,6,3,9,3,20160211,,20160211,19,,0,Non local,2,999.99,47467.86,0.05,100.0,4746.79
203,70,2,3,4,50,3,3,9,18,20160211,,20160211,19,,0,Non local,1,449.0,21313.28,0.2,89.8,4262.66
204,70,3,3,1,50,3,3,9,20,20160211,,20160211,19,,0,Non local,1,599.99,28480.53,0.05,30.0,1424.03
205,71,1,4,1,797,2,2,7,26,20160214,20160212.0,20160211,75,1.0,0,Non local,2,599.99,28480.53,0.05,60.0,2848.05
206,71,2,4,1,797,2,2,7,24,20160214,20160212.0,20160211,75,1.0,0,Non local,1,549.99,26107.11,0.2,110.0,5221.42
207,71,3,4,4,797,3,2,7,18,20160214,20160212.0,20160211,75,1.0,0,Non local,1,449.0,21313.28,0.1,44.9,2131.33
208,72,1,4,4,1386,3,1,2,17,20160215,20160213.0,20160212,71,1.0,0,Non local,2,429.0,20363.92,0.07,60.06,2850.95
209,72,2,4,1,1386,3,1,2,12,20160215,20160213.0,20160212,71,1.0,0,Non local,1,549.99,26107.11,0.05,27.5,1305.36
210,72,3,4,1,1386,3,1,2,13,20160215,20160213.0,20160212,71,1.0,0,Non local,2,269.99,12815.98,0.1,54.0,2563.2
211,73,1,4,1,612,1,2,7,22,20160215,20160214.0,20160212,117,2.0,0,Non local,1,269.99,12815.98,0.07,18.9,897.12
212,73,2,4,1,612,2,2,7,26,20160215,20160214.0,20160212,117,2.0,0,Non local,2,599.99,28480.53,0.05,60.0,2848.05
213,73,3,4,8,612,6,2,7,3,20160215,20160214.0,20160212,117,2.0,0,Non local,2,999.99,47467.86,0.07,140.0,6645.5
214,73,4,4,1,612,2,2,7,25,20160215,20160214.0,20160212,117,2.0,0,Non local,1,499.99,23733.69,0.07,35.0,1661.36
215,73,5,4,1,612,1,2,7,23,20160215,20160214.0,20160212,117,2.0,0,Non local,2,299.99,14240.03,0.2,120.0,5696.01
216,74,1,4,1,264,3,2,7,16,20160215,20160215.0,20160213,138,2.0,0,Non local,2,599.99,28480.53,0.05,60.0,2848.05
217,74,2,4,8,264,6,2,7,6,20160215,20160215.0,20160213,138,2.0,0,Non local,1,469.99,22309.64,0.07,32.9,1561.67
218,75,1,4,8,587,6,2,6,3,20160215,20160217.0,20160214,163,3.0,1,Non local,1,999.99,47467.86,0.1,100.0,4746.79
219,75,2,4,9,587,6,2,6,7,20160215,20160217.0,20160214,163,3.0,1,Non local,2,3999.99,189872.87,0.07,560.0,26582.2
220,75,3,4,1,587,3,2,6,15,20160215,20160217.0,20160214,163,3.0,1,Non local,1,529.99,25157.74,0.2,106.0,5031.55
221,76,1,3,1,9,3,2,6,12,20160216,,20160216,9,,0,Non local,1,549.99,26107.11,0.05,27.5,1305.36
222,76,2,3,8,9,4,2,6,11,20160216,,20160216,9,,0,Non local,2,1680.99,79793.8,0.1,336.2,15958.76
223,76,3,3,3,9,6,2,6,5,20160216,,20160216,9,,0,Non local,1,1320.99,62705.2,0.07,92.47,4389.36
224,77,1,4,1,385,3,1,2,20,20160219,20160219.0,20160216,46,3.0,0,Non local,1,599.99,28480.53,0.07,42.0,1993.64
225,77,2,4,1,385,2,1,2,24,20160219,20160219.0,20160216,46,3.0,0,Non local,2,549.99,26107.11,0.1,110.0,5221.42
226,77,3,4,1,385,2,1,2,26,20160219,20160219.0,20160216,46,3.0,0,Non local,1,599.99,28480.53,0.2,120.0,5696.11
227,77,4,4,1,385,2,1,2,25,20160219,20160219.0,20160216,46,3.0,0,Non local,1,499.99,23733.69,0.2,100.0,4746.74
228,78,1,4,4,1182,3,2,7,17,20160218,20160219.0,20160216,143,3.0,1,Non local,1,429.0,20363.92,0.07,30.03,1425.47
229,78,2,4,4,1182,3,2,7,19,20160218,20160219.0,20160216,143,3.0,1,Non local,1,449.0,21313.28,0.2,89.8,4262.66
230,78,3,4,4,1182,3,2,7,18,20160218,20160219.0,20160216,143,3.0,1,Non local,2,449.0,21313.28,0.1,89.8,4262.66
231,78,4,4,1,1182,3,2,7,14,20160218,20160219.0,20160216,143,3.0,1,Non local,2,269.99,12815.98,0.1,54.0,2563.2
232,79,1,4,9,529,5,1,3,9,20160220,20160220.0,20160217,179,3.0,0,Non local,2,2999.99,142404.53,0.1,600.0,28480.91
233,79,2,4,4,529,3,1,3,17,20160220,20160220.0,20160217,179,3.0,0,Non local,2,429.0,20363.92,0.05,42.9,2036.39
234,79,3,4,8,529,6,1,3,6,20160220,20160220.0,20160217,179,3.0,0,Non local,1,469.99,22309.64,0.1,47.0,2230.96
235,79,4,4,1,529,2,1,3,25,20160220,20160220.0,20160217,179,3.0,0,Non local,2,499.99,23733.69,0.07,70.0,3322.72
236,80,1,4,1,397,2,2,6,26,20160220,20160219.0,20160217,70,2.0,0,Non local,1,599.99,28480.53,0.1,60.0,2848.05
237,80,2,4,1,397,2,2,6,24,20160220,20160219.0,20160217,70,2.0,0,Non local,1,549.99,26107.11,0.1,55.0,2610.71
238,80,3,4,4,397,3,2,6,17,20160220,20160219.0,20160217,70,2.0,0,Non local,1,429.0,20363.92,0.2,85.8,4072.78
239,81,1,4,8,521,4,2,6,10,20160219,20160218.0,20160217,177,1.0,0,Non local,2,1549.0,73528.45,0.2,619.6,29411.38
240,81,2,4,1,521,1,2,6,23,20160219,20160218.0,20160217,177,1.0,0,Non local,2,299.99,14240.03,0.05,30.0,1424.0
241,81,3,4,1,521,2,2,6,25,20160219,20160218.0,20160217,177,1.0,0,Non local,2,499.99,23733.69,0.05,50.0,2373.37
242,82,1,4,1,1223,2,2,6,25,20160221,20160220.0,20160218,116,2.0,0,Non local,2,499.99,23733.69,0.1,100.0,4746.74
243,82,2,4,8,1223,4,2,6,11,20160221,20160220.0,20160218,116,2.0,0,Non local,2,1680.99,79793.8,0.2,672.4,31917.52
244,83,1,4,1,393,3,1,3,20,20160220,20160220.0,20160219,69,1.0,0,Non local,1,599.99,28480.53,0.2,120.0,5696.11
245,83,2,4,8,393,6,1,3,3,20160220,20160220.0,20160219,69,1.0,0,Non local,2,999.99,47467.86,0.05,100.0,4746.79
246,84,1,4,1,317,1,2,7,23,20160222,20160221.0,20160220,106,1.0,0,Non local,2,299.99,14240.03,0.07,42.0,1993.6
247,84,2,4,1,317,3,2,7,15,20160222,20160221.0,20160220,106,1.0,0,Non local,2,529.99,25157.74,0.07,74.2,3522.08
248,85,1,4,9,1174,6,2,7,4,20160223,20160221.0,20160220,166,1.0,0,Non local,2,2899.99,137657.7,0.05,290.0,13765.77
249,85,2,4,4,1174,3,2,7,18,20160223,20160221.0,20160220,166,1.0,0,Non local,1,449.0,21313.28,0.07,31.43,1491.93
250,86,1,4,9,276,5,2,7,9,20160222,20160223.0,20160221,143,2.0,1,Non local,2,2999.99,142404.53,0.1,600.0,28480.91
251,86,2,4,1,276,1,2,7,23,20160222,20160223.0,20160221,143,2.0,1,Non local,2,299.99,14240.03,0.07,42.0,1993.6
252,86,3,4,1,276,1,2,7,21,20160222,20160223.0,20160221,143,2.0,1,Non local,2,269.99,12815.98,0.2,108.0,5126.39
253,86,4,4,1,276,3,2,7,15,20160222,20160223.0,20160221,143,2.0,1,Non local,1,529.99,25157.74,0.1,53.0,2515.77
254,87,1,4,1,516,3,2,6,20,20160222,20160223.0,20160221,119,2.0,1,Non local,2,599.99,28480.53,0.2,240.0,11392.21
255,87,2,4,1,516,1,2,6,23,20160222,20160223.0,20160221,119,2.0,1,Non local,2,299.99,14240.03,0.1,60.0,2848.01
256,88,1,4,8,1069,4,2,6,10,20160222,20160223.0,20160221,162,2.0,1,Non local,1,1549.0,73528.45,0.07,108.43,5146.99
257,88,2,4,9,1069,6,2,6,8,20160222,20160223.0,20160221,162,2.0,1,Non local,2,1799.99,85442.53,0.1,360.0,17088.51
258,88,3,4,9,1069,6,2,6,7,20160222,20160223.0,20160221,162,2.0,1,Non local,1,3999.99,189872.87,0.1,400.0,18987.29
259,89,1,4,3,668,6,3,8,5,20160224,20160224.0,20160221,173,3.0,0,Non local,1,1320.99,62705.2,0.05,66.05,3135.26
260,89,2,4,8,668,6,3,8,6,20160224,20160224.0,20160221,173,3.0,0,Non local,2,469.99,22309.64,0.1,94.0,4461.93
261,90,1,4,8,414,6,2,7,3,20160225,20160224.0,20160223,156,1.0,0,Non local,1,999.99,47467.86,0.1,100.0,4746.79
262,90,2,4,8,414,6,2,7,6,20160225,20160224.0,20160223,156,1.0,0,Non local,1,469.99,22309.64,0.07,32.9,1561.67
263,91,1,4,8,648,4,1,2,11,20160227,20160228.0,20160225,133,3.0,1,Non local,1,1680.99,79793.8,0.1,168.1,7979.38
264,91,2,4,1,648,2,1,2,25,20160227,20160228.0,20160225,133,3.0,1,Non local,1,499.99,23733.69,0.05,25.0,1186.68
265,91,3,4,1,648,3,1,2,15,20160227,20160228.0,20160225,133,3.0,1,Non local,2,529.99,25157.74,0.07,74.2,3522.08
266,91,4,4,1,648,3,1,2,13,20160227,20160228.0,20160225,133,3.0,1,Non local,2,269.99,12815.98,0.07,37.8,1794.24
267,92,1,4,9,1309,6,2,7,8,20160228,20160228.0,20160225,146,3.0,0,Non local,1,1799.99,85442.53,0.1,180.0,8544.25
268,93,1,4,1,1328,1,1,3,22,20160228,20160227.0,20160226,127,1.0,0,Non local,2,269.99,12815.98,0.07,37.8,1794.24
269,93,2,4,4,1328,3,1,3,17,20160228,20160227.0,20160226,127,1.0,0,Non local,1,429.0,20363.92,0.05,21.45,1018.2
270,93,3,4,1,1328,1,1,3,21,20160228,20160227.0,20160226,127,1.0,0,Non local,1,269.99,12815.98,0.1,27.0,1281.6
271,93,4,4,5,1328,6,1,3,2,20160228,20160227.0,20160226,127,1.0,0,Non local,1,749.99,35600.78,0.2,150.0,7120.16
272,93,5,4,8,1328,4,1,3,10,20160228,20160227.0,20160226,127,1.0,0,Non local,2,1549.0,73528.45,0.07,216.86,10293.98
273,94,1,4,1,929,3,1,2,12,20160228,20160229.0,20160227,137,2.0,1,Non local,1,549.99,26107.11,0.05,27.5,1305.36
274,94,2,4,9,929,6,1,2,4,20160228,20160229.0,20160227,137,2.0,1,Non local,1,2899.99,137657.7,0.2,580.0,27531.54
275,94,3,4,8,929,4,1,2,11,20160228,20160229.0,20160227,137,2.0,1,Non local,1,1680.99,79793.8,0.2,336.2,15958.76
276,94,4,4,1,929,1,1,2,21,20160228,20160229.0,20160227,137,2.0,1,Non local,2,269.99,12815.98,0.07,37.8,1794.24
277,95,1,4,8,218,4,2,7,10,20160229,20160228.0,20160227,9,1.0,0,Non local,2,1549.0,73528.45,0.2,619.6,29411.38
278,95,2,4,4,218,3,2,7,19,20160229,20160228.0,20160227,9,1.0,0,Non local,1,449.0,21313.28,0.1,44.9,2131.33
279,95,3,4,9,218,6,2,7,8,20160229,20160228.0,20160227,9,1.0,0,Non local,2,1799.99,85442.53,0.2,720.0,34177.01
280,95,4,4,1,218,3,2,7,20,20160229,20160228.0,20160227,9,1.0,0,Non local,2,599.99,28480.53,0.05,60.0,2848.05
281,96,1,4,1,1094,2,2,7,26,20160229,20160228.0,20160227,65,1.0,0,Non local,1,599.99,28480.53,0.1,60.0,2848.05
282,96,2,4,1,1094,1,2,7,23,20160229,20160228.0,20160227,65,1.0,0,Non local,1,299.99,14240.03,0.05,15.0,712.0
283,97,1,4,1,204,3,2,7,20,20160229,20160301.0,20160228,50,2.0,1,Non local,2,599.99,28480.53,0.2,240.0,11392.21
284,97,2,4,5,204,6,2,7,2,20160229,20160301.0,20160228,50,2.0,1,Non local,1,749.99,35600.78,0.07,52.5,2492.05
285,97,3,4,8,204,6,2,7,6,20160229,20160301.0,20160228,50,2.0,1,Non local,2,469.99,22309.64,0.2,188.0,8923.86
286,97,4,4,4,204,3,2,7,19,20160229,20160301.0,20160228,50,2.0,1,Non local,1,449.0,21313.28,0.1,44.9,2131.33
287,98,1,4,4,1194,3,2,6,19,20160229,20160229.0,20160228,86,1.0,0,Non local,1,449.0,21313.28,0.07,31.43,1491.93
288,98,2,4,1,1194,1,2,6,21,20160229,20160229.0,20160228,86,1.0,0,Non local,1,269.99,12815.98,0.1,27.0,1281.6
289,98,3,4,5,1194,6,2,6,2,20160229,20160229.0,20160228,86,1.0,0,Non local,1,749.99,35600.78,0.2,150.0,7120.16
290,98,4,4,1,1194,1,2,6,22,20160229,20160229.0,20160228,86,1.0,0,Non local,2,269.99,12815.98,0.2,108.0,5126.39
291,99,1,4,1,1165,3,3,9,13,20160301,20160303.0,20160229,176,3.0,1,Non local,1,269.99,12815.98,0.2,54.0,2563.2
292,99,2,4,1,1165,1,3,9,21,20160301,20160303.0,20160229,176,3.0,1,Non local,1,269.99,12815.98,0.2,54.0,2563.2
293,99,3,4,1,1165,2,3,9,25,20160301,20160303.0,20160229,176,3.0,1,Non local,2,499.99,23733.69,0.05,50.0,2373.37
294,99,4,4,9,1165,6,3,9,7,20160301,20160303.0,20160229,176,3.0,1,Non local,2,3999.99,189872.87,0.07,560.0,26582.2
295,99,5,4,1,1165,1,3,9,23,20160301,20160303.0,20160229,176,3.0,1,Non local,2,299.99,14240.03,0.2,120.0,5696.01
296,100,1,4,1,1237,3,2,7,12,20160304,20160303.0,20160301,42,2.0,0,Non local,2,549.99,26107.11,0.05,55.0,2610.71
297,100,2,4,8,1237,4,2,7,11,20160304,20160303.0,20160301,42,2.0,0,Non local,2,1680.99,79793.8,0.1,336.2,15958.76
298,100,3,4,9,1237,6,2,7,7,20160304,20160303.0,20160301,42,2.0,0,Non local,2,3999.99,189872.87,0.2,1600.0,75949.15
299,100,4,4,1,1237,3,2,7,16,20160304,20160303.0,20160301,42,2.0,0,Non local,2,599.99,28480.53,0.2,240.0,11392.21
300,100,5,4,1,1237,2,2,7,24,20160304,20160303.0,20160301,42,2.0,0,Non local,2,549.99,26107.11,0.1,110.0,5221.42
301,101,1,4,1,271,3,3,8,12,20160304,20160304.0,20160301,13,3.0,0,Non local,2,549.99,26107.11,0.2,220.0,10442.84
302,102,1,4,1,336,3,2,7,15,20160305,20160303.0,20160302,36,1.0,0,Non local,1,529.99,25157.74,0.05,26.5,1257.89
303,102,2,4,1,336,1,2,7,22,20160305,20160303.0,20160302,36,1.0,0,Non local,1,269.99,12815.98,0.07,18.9,897.12
304,103,1,4,4,991,3,1,2,17,20160306,20160305.0,20160303,132,2.0,0,Non local,1,429.0,20363.92,0.07,30.03,1425.47
305,103,2,4,8,991,6,1,2,3,20160306,20160305.0,20160303,132,2.0,0,Non local,1,999.99,47467.86,0.05,50.0,2373.39
306,103,3,4,4,991,3,1,2,18,20160306,20160305.0,20160303,132,2.0,0,Non local,1,449.0,21313.28,0.2,89.8,4262.66
307,103,4,4,1,991,3,1,2,15,20160306,20160305.0,20160303,132,2.0,0,Non local,2,529.99,25157.74,0.1,106.0,5031.55
308,103,5,4,9,991,5,1,2,9,20160306,20160305.0,20160303,132,2.0,0,Non local,2,2999.99,142404.53,0.1,600.0,28480.91
309,104,1,4,4,7,3,2,7,19,20160305,20160305.0,20160303,7,2.0,0,Non local,2,449.0,21313.28,0.1,89.8,4262.66
310,104,2,4,1,7,2,2,7,26,20160305,20160305.0,20160303,7,2.0,0,Non local,1,599.99,28480.53,0.05,30.0,1424.03
311,105,1,4,8,306,4,2,7,11,20160305,20160304.0,20160303,140,1.0,0,Non local,2,1680.99,79793.8,0.2,672.4,31917.52
312,105,2,4,8,306,6,2,7,3,20160305,20160304.0,20160303,140,1.0,0,Non local,1,999.99,47467.86,0.05,50.0,2373.39
313,105,3,4,9,306,5,2,7,9,20160305,20160304.0,20160303,140,1.0,0,Non local,1,2999.99,142404.53,0.05,150.0,7120.23
314,106,1,4,4,422,3,3,9,17,20160305,20160305.0,20160304,20,1.0,0,Non local,1,429.0,20363.92,0.1,42.9,2036.39
315,106,2,4,1,422,3,3,9,13,20160305,20160305.0,20160304,20,1.0,0,Non local,2,269.99,12815.98,0.1,54.0,2563.2
316,107,1,4,4,633,3,1,2,19,20160309,20160309.0,20160306,83,3.0,0,Non local,1,449.0,21313.28,0.2,89.8,4262.66
317,107,2,4,1,633,3,1,2,13,20160309,20160309.0,20160306,83,3.0,0,Non local,2,269.99,12815.98,0.1,54.0,2563.2
318,108,1,4,8,12,4,2,6,11,20160309,20160307.0,20160306,12,1.0,0,Non local,1,1680.99,79793.8,0.1,168.1,7979.38
319,108,2,4,1,12,1,2,6,22,20160309,20160307.0,20160306,12,1.0,0,Non local,2,269.99,12815.98,0.07,37.8,1794.24
320,108,3,4,1,12,3,2,6,16,20160309,20160307.0,20160306,12,1.0,0,Non local,2,599.99,28480.53,0.05,60.0,2848.05
321,109,1,4,1,1255,1,2,6,22,20160309,20160309.0,20160306,156,3.0,0,Non local,2,269.99,12815.98,0.1,54.0,2563.2
322,109,2,4,8,1255,6,2,6,6,20160309,20160309.0,20160306,156,3.0,0,Non local,1,469.99,22309.64,0.07,32.9,1561.67
323,110,1,4,1,677,3,3,9,14,20160308,20160309.0,20160306,102,3.0,1,Non local,1,269.99,12815.98,0.1,27.0,1281.6
324,111,1,4,1,630,3,2,6,14,20160310,20160310.0,20160307,167,3.0,0,Non local,1,269.99,12815.98,0.1,27.0,1281.6
325,111,2,4,1,630,3,2,6,12,20160310,20160310.0,20160307,167,3.0,0,Non local,2,549.99,26107.11,0.07,77.0,3655.0
326,112,1,4,1,469,1,2,6,23,20160311,20160310.0,20160308,39,2.0,0,Non local,2,299.99,14240.03,0.2,120.0,5696.01
327,112,2,4,1,469,2,2,6,25,20160311,20160310.0,20160308,39,2.0,0,Non local,2,499.99,23733.69,0.07,70.0,3322.72
328,112,3,4,1,469,2,2,6,24,20160311,20160310.0,20160308,39,2.0,0,Non local,2,549.99,26107.11,0.05,55.0,2610.71
329,112,4,4,3,469,6,2,6,5,20160311,20160310.0,20160308,39,2.0,0,Non local,1,1320.99,62705.2,0.2,264.2,12541.04
330,113,1,4,1,1078,3,2,6,12,20160311,20160311.0,20160308,151,3.0,0,Non local,2,549.99,26107.11,0.07,77.0,3655.0
331,113,2,4,1,1078,2,2,6,24,20160311,20160311.0,20160308,151,3.0,0,Non local,2,549.99,26107.11,0.1,110.0,5221.42
332,113,3,4,8,1078,6,2,6,6,20160311,20160311.0,20160308,151,3.0,0,Non local,1,469.99,22309.64,0.07,32.9,1561.67
333,113,4,4,1,1078,1,2,6,23,20160311,20160311.0,20160308,151,3.0,0,Non local,1,299.99,14240.03,0.2,60.0,2848.01
334,113,5,4,3,1078,6,2,6,5,20160311,20160311.0,20160308,151,3.0,0,Non local,2,1320.99,62705.2,0.2,528.4,25082.08
335,114,1,4,1,1431,3,2,7,12,20160310,20160311.0,20160308,45,3.0,1,Non local,1,549.99,26107.11,0.05,27.5,1305.36
336,114,2,4,5,1431,6,2,7,2,20160310,20160311.0,20160308,45,3.0,1,Non local,1,749.99,35600.78,0.07,52.5,2492.05
337,114,3,4,1,1431,3,2,7,13,20160310,20160311.0,20160308,45,3.0,1,Non local,2,269.99,12815.98,0.1,54.0,2563.2
338,115,1,4,1,1369,1,2,7,22,20160311,20160311.0,20160309,162,2.0,0,Non local,1,269.99,12815.98,0.2,54.0,2563.2
339,115,2,4,4,1369,3,2,7,19,20160311,20160311.0,20160309,162,2.0,0,Non local,1,449.0,21313.28,0.1,44.9,2131.33
340,116,1,4,1,471,2,2,7,26,20160311,20160311.0,20160310,172,1.0,0,Non local,1,599.99,28480.53,0.05,30.0,1424.03
341,117,1,4,1,740,1,2,6,22,20160313,20160311.0,20160310,146,1.0,0,Non local,2,269.99,12815.98,0.2,108.0,5126.39
342,117,2,4,1,740,2,2,6,26,20160313,20160311.0,20160310,146,1.0,0,Non local,1,599.99,28480.53,0.05,30.0,1424.03
343,117,3,4,1,740,3,2,6,14,20160313,20160311.0,20160310,146,1.0,0,Non local,1,269.99,12815.98,0.2,54.0,2563.2
344,117,4,4,4,740,3,2,6,19,20160313,20160311.0,20160310,146,1.0,0,Non local,1,449.0,21313.28,0.05,22.45,1065.66
345,118,1,4,4,577,3,1,2,18,20160314,20160313.0,20160312,58,1.0,0,Non local,1,449.0,21313.28,0.07,31.43,1491.93
346,118,2,4,9,577,6,1,2,4,20160314,20160313.0,20160312,58,1.0,0,Non local,1,2899.99,137657.7,0.07,203.0,9636.04
347,118,3,4,8,577,6,1,2,6,20160314,20160313.0,20160312,58,1.0,0,Non local,1,469.99,22309.64,0.07,32.9,1561.67
348,118,4,4,8,577,6,1,2,3,20160314,20160313.0,20160312,58,1.0,0,Non local,2,999.99,47467.86,0.1,200.0,9493.57
349,118,5,4,1,577,1,1,2,23,20160314,20160313.0,20160312,58,1.0,0,Non local,2,299.99,14240.03,0.07,42.0,1993.6
350,119,1,4,1,925,2,2,7,25,20160314,20160314.0,20160312,140,2.0,0,Non local,1,499.99,23733.69,0.05,25.0,1186.68
351,120,1,4,1,327,3,2,7,13,20160315,20160317.0,20160314,16,3.0,1,Non local,2,269.99,12815.98,0.05,27.0,1281.6
352,120,2,4,8,327,6,2,7,6,20160315,20160317.0,20160314,16,3.0,1,Non local,2,469.99,22309.64,0.05,47.0,2230.96
353,120,3,4,8,327,4,2,7,10,20160315,20160317.0,20160314,16,3.0,1,Non local,2,1549.0,73528.45,0.05,154.9,7352.85
354,120,4,4,4,327,3,2,7,17,20160315,20160317.0,20160314,16,3.0,1,Non local,1,429.0,20363.92,0.05,21.45,1018.2
355,120,5,4,1,327,3,2,7,16,20160315,20160317.0,20160314,16,3.0,1,Non local,2,599.99,28480.53,0.2,240.0,11392.21
356,121,1,4,3,755,6,2,6,5,20160315,20160316.0,20160314,183,2.0,1,Non local,1,1320.99,62705.2,0.2,264.2,12541.04
357,121,2,4,1,755,3,2,6,14,20160315,20160316.0,20160314,183,2.0,1,Non local,2,269.99,12815.98,0.1,54.0,2563.2
358,121,3,4,9,755,6,2,6,4,20160315,20160316.0,20160314,183,2.0,1,Non local,2,2899.99,137657.7,0.1,580.0,27531.54
359,121,4,4,1,755,2,2,6,24,20160315,20160316.0,20160314,183,2.0,1,Non local,2,549.99,26107.11,0.07,77.0,3655.0
360,121,5,4,5,755,6,2,6,2,20160315,20160316.0,20160314,183,2.0,1,Non local,2,749.99,35600.78,0.05,75.0,3560.08
361,122,1,4,1,786,3,2,6,16,20160316,20160315.0,20160314,175,1.0,0,Non local,1,599.99,28480.53,0.1,60.0,2848.05
362,123,1,4,1,766,3,2,6,12,20160318,20160317.0,20160315,150,2.0,0,Non local,2,549.99,26107.11,0.1,110.0,5221.42
363,124,1,4,1,403,3,1,3,16,20160318,20160317.0,20160316,132,1.0,0,Non local,1,599.99,28480.53,0.05,30.0,1424.03
364,124,2,4,9,403,6,1,3,4,20160318,20160317.0,20160316,132,1.0,0,Non local,1,2899.99,137657.7,0.07,203.0,9636.04
365,124,3,4,9,403,6,1,3,7,20160318,20160317.0,20160316,132,1.0,0,Non local,2,3999.99,189872.87,0.05,400.0,18987.29
366,125,1,4,4,685,3,2,6,17,20160319,20160317.0,20160316,151,1.0,0,Non local,1,429.0,20363.92,0.1,42.9,2036.39
367,126,1,4,9,1365,5,2,7,9,20160318,20160318.0,20160316,38,2.0,0,Non local,2,2999.99,142404.53,0.05,300.0,14240.45
368,127,1,4,4,484,3,3,8,17,20160318,20160319.0,20160317,85,2.0,1,Non local,1,429.0,20363.92,0.07,30.03,1425.47
369,127,2,4,1,484,3,3,8,20,20160318,20160319.0,20160317,85,2.0,1,Non local,1,599.99,28480.53,0.1,60.0,2848.05
370,127,3,4,9,484,6,3,8,4,20160318,20160319.0,20160317,85,2.0,1,Non local,2,2899.99,137657.7,0.07,406.0,19272.08
371,128,1,4,1,86,2,2,6,24,20160320,20160321.0,20160318,67,3.0,1,Non local,2,549.99,26107.11,0.1,110.0,5221.42
372,128,2,4,1,86,3,2,6,16,20160320,20160321.0,20160318,67,3.0,1,Non local,2,599.99,28480.53,0.1,120.0,5696.11
373,128,3,4,9,86,6,2,6,4,20160320,20160321.0,20160318,67,3.0,1,Non local,2,2899.99,137657.7,0.2,1160.0,55063.08
374,128,4,4,8,86,6,2,6,3,20160320,20160321.0,20160318,67,3.0,1,Non local,2,999.99,47467.86,0.2,400.0,18987.14
375,129,1,4,4,84,3,2,7,18,20160321,20160321.0,20160319,65,2.0,0,Non local,1,449.0,21313.28,0.1,44.9,2131.33
376,129,2,4,9,84,5,2,7,9,20160321,20160321.0,20160319,65,2.0,0,Non local,1,2999.99,142404.53,0.1,300.0,14240.45
377,130,1,4,1,1049,2,2,6,26,20160322,20160320.0,20160319,186,1.0,0,Non local,1,599.99,28480.53,0.05,30.0,1424.03
378,130,2,4,3,1049,6,2,6,5,20160322,20160320.0,20160319,186,1.0,0,Non local,2,1320.99,62705.2,0.07,184.94,8778.73
379,131,1,4,1,316,1,3,8,22,20160322,20160320.0,20160319,85,1.0,0,Non local,2,269.99,12815.98,0.2,108.0,5126.39
380,131,2,4,9,316,6,3,8,4,20160322,20160320.0,20160319,85,1.0,0,Non local,2,2899.99,137657.7,0.07,406.0,19272.08
381,131,3,4,1,316,2,3,8,24,20160322,20160320.0,20160319,85,1.0,0,Non local,2,549.99,26107.11,0.1,110.0,5221.42
382,132,1,4,5,46,6,1,3,2,20160322,20160323.0,20160320,37,3.0,1,Non local,2,749.99,35600.78,0.05,75.0,3560.08
383,132,2,4,1,46,3,1,3,20,20160322,20160323.0,20160320,37,3.0,1,Non local,1,599.99,28480.53,0.05,30.0,1424.03
384,132,3,4,9,46,5,1,3,9,20160322,20160323.0,20160320,37,3.0,1,Non local,1,2999.99,142404.53,0.1,300.0,14240.45
385,133,1,4,1,409,3,2,7,13,20160322,20160321.0,20160320,163,1.0,0,Non local,2,269.99,12815.98,0.05,27.0,1281.6
386,133,2,4,1,409,1,2,7,22,20160322,20160321.0,20160320,163,1.0,0,Non local,1,269.99,12815.98,0.2,54.0,2563.2
387,134,1,4,4,679,3,2,7,19,20160321,20160321.0,20160320,188,1.0,0,Non local,2,449.0,21313.28,0.1,89.8,4262.66
388,134,2,4,5,679,6,2,7,2,20160321,20160321.0,20160320,188,1.0,0,Non local,2,749.99,35600.78,0.07,105.0,4984.11
389,134,3,4,4,679,3,2,7,18,20160321,20160321.0,20160320,188,1.0,0,Non local,2,449.0,21313.28,0.07,62.86,2983.86
390,135,1,4,3,1354,6,2,7,5,20160323,20160323.0,20160321,150,2.0,0,Non local,2,1320.99,62705.2,0.05,132.1,6270.52
391,135,2,4,4,1354,3,2,7,18,20160323,20160323.0,20160321,150,2.0,0,Non local,2,449.0,21313.28,0.05,44.9,2131.33
392,135,3,4,1,1354,2,2,7,25,20160323,20160323.0,20160321,150,2.0,0,Non local,1,499.99,23733.69,0.2,100.0,4746.74
